Resort,Country,HighestPoint,LowestPoint,DayPassPriceAdult,BeginnerSlope,IntermediateSlope,DifficultSlope,TotalSlope,Snowparks,NightSki,SurfaceLifts,ChairLifts,GondolaLifts,TotalLifts,LiftCapacity,SnowCannons,latitude,longitude
Mount Parnassos-Fterolakka-​Kellaria,Greece,2300,1600,30,18,15,3,36,No,No,9,3,5,17,20052,0,38.3209,22.3727
