Resort,Country,HighestPoint,LowestPoint,DayPassPriceAdult,BeginnerSlope,IntermediateSlope,DifficultSlope,TotalSlope,Snowparks,NightSki,SurfaceLifts,ChairLifts,GondolaLifts,TotalLifts,LiftCapacity,SnowCannons
Indoor ski area Snow Arena-Druskininkai,Lithuania,163,97,29,1,0,0,1,Yes,Yes,4,1,0,5,2800,16
